grid_name,teff,tinner,number,odep,mdot,vexp
Zubko-Crich-bb,2800,1000,22,0.374,1.79e-05,12.8
Zubko-Crich-bb,2800,1000,23,0.398,1.87e-05,12.6
Zubko-Crich-bb,2800,1000,24,0.424,1.96e-05,12.4
Zubko-Crich-bb,2800,1000,25,0.451,2.04e-05,12.3
Zubko-Crich-bb,2800,1000,26,0.48,2.14e-05,12.1
Zubko-Crich-bb,2800,1000,27,0.511,2.24e-05,11.9
Zubko-Crich-bb,2800,1000,28,0.545,2.34e-05,11.8
Zubko-Crich-bb,2800,1000,29,0.58,2.45e-05,11.6
Zubko-Crich-bb,2800,1000,30,0.617,2.56e-05,11.5
Zubko-Crich-bb,2800,1000,31,0.657,2.68e-05,11.3
Zubko-Crich-bb,2800,1000,32,0.7,2.81e-05,11.1
Zubko-Crich-bb,2800,1000,33,0.745,2.94e-05,11.0
Zubko-Crich-bb,2800,1000,34,0.794,3.05e-05,10.9
Zubko-Crich-bb,2800,1000,35,0.845,3.2e-05,10.7
Zubko-Crich-bb,2800,1000,36,0.9,3.36e-05,10.6
Zubko-Crich-bb,2800,1000,37,0.958,3.53e-05,10.4
Zubko-Crich-bb,2800,1000,38,1.02,3.73e-05,10.4
Zubko-Crich-bb,2800,1000,39,1.09,3.92e-05,10.2
Zubko-Crich-bb,2800,1000,40,1.16,4.12e-05,10.1
Zubko-Crich-bb,2800,1000,41,1.23,4.33e-05,9.97
Zubko-Crich-bb,2800,1000,42,1.31,4.55e-05,9.83
Zubko-Crich-bb,2800,1000,43,1.4,4.79e-05,9.7
Zubko-Crich-bb,2800,1000,44,1.49,5.05e-05,9.56
Zubko-Crich-bb,2800,1000,45,1.58,5.32e-05,9.42
Zubko-Crich-bb,2800,1000,46,1.69,5.53e-05,9.31
Zubko-Crich-bb,2800,1000,47,1.8,5.83e-05,9.18
Zubko-Crich-bb,2800,1000,48,1.91,6.14e-05,9.09
Zubko-Crich-bb,2800,1000,49,2.04,6.48e-05,8.96
Zubko-Crich-bb,2800,1000,50,2.17,6.85e-05,8.83
Zubko-Crich-bb,2800,1000,51,2.31,7.3e-05,8.76
Zubko-Crich-bb,2800,1000,52,2.46,7.72e-05,8.63
Zubko-Crich-bb,2800,1000,53,2.62,8.15e-05,8.73
Zubko-Crich-bb,2800,1000,54,2.79,8.63e-05,8.6
Zubko-Crich-bb,2800,1000,55,2.97,9.14e-05,8.47
Zubko-Crich-bb,2800,1000,56,3.16,9.68e-05,8.35
Zubko-Crich-bb,2800,1000,57,3.36,0.000103,8.23
Zubko-Crich-bb,2800,1000,58,3.58,0.000109,8.1
Zubko-Crich-bb,2800,1000,59,3.81,0.000115,7.98
Zubko-Crich-bb,2800,1000,60,4.06,0.000123,7.85
Zubko-Crich-bb,2800,1000,61,4.32,0.00013,7.73
Zubko-Crich-bb,2800,1000,62,4.6,0.000136,7.61
Zubko-Crich-bb,2800,1000,63,4.9,0.000145,7.49
Zubko-Crich-bb,2800,1000,64,5.22,0.000154,7.37
Zubko-Crich-bb,2800,1000,65,5.56,0.000164,7.25
Zubko-Crich-bb,2800,1000,66,5.92,0.000175,7.13
Zubko-Crich-bb,2800,1000,67,6.3,0.000187,7.01
Zubko-Crich-bb,2800,1000,68,6.71,0.000199,6.88
Zubko-Crich-bb,2800,1000,69,7.14,0.000213,6.77
Zubko-Crich-bb,2800,1000,70,7.61,0.000227,6.66
Zubko-Crich-bb,2800,1000,71,8.1,0.000242,6.55
Zubko-Crich-bb,2800,1000,72,8.62,0.000259,6.44
Zubko-Crich-bb,2800,1000,73,9.18,0.000277,6.33
Zubko-Crich-bb,2800,1000,74,9.78,0.000296,6.23
Zubko-Crich-bb,2800,1000,75,10.4,0.000317,6.13
Zubko-Crich-bb,2800,1000,76,11.1,0.00034,6.03
Zubko-Crich-bb,2800,1000,77,11.8,0.000364,5.93
Zubko-Crich-bb,2800,1000,78,12.6,0.000391,5.84
Zubko-Crich-bb,2800,1000,79,13.4,0.000416,5.81
Zubko-Crich-bb,2800,1000,80,14.2,0.000447,5.72
Zubko-Crich-bb,2800,1000,81,15.2,0.00048,5.63
Zubko-Crich-bb,2800,1000,82,16.2,0.000516,5.54
Zubko-Crich-bb,2800,1000,83,17.2,0.000555,5.45
Zubko-Crich-bb,2800,1000,84,18.3,0.000598,5.37
Zubko-Crich-bb,2800,1000,85,19.5,0.000658,5.48
Zubko-Crich-bb,2800,1000,86,20.8,0.000708,5.4
Zubko-Crich-bb,2800,1000,87,22.1,0.000763,5.32
Zubko-Crich-bb,2800,1000,88,23.5,0.000823,5.33
Zubko-Crich-bb,2800,1000,89,25.1,0.00087,5.49
Zubko-Crich-bb,2800,1000,90,26.7,0.000911,5.6
Zubko-Crich-bb,2800,1000,91,28.4,0.000955,5.71
Zubko-Crich-bb,2800,1000,92,30.3,0.001,5.84
Zubko-Crich-bb,2800,1000,93,32.2,0.00105,5.95
Zubko-Crich-bb,2800,1000,94,34.3,0.00111,6.15
Zubko-Crich-bb,2800,1000,95,36.5,0.00115,6.19
Zubko-Crich-bb,2800,1000,96,38.9,0.00121,6.29
Zubko-Crich-bb,2800,1000,97,41.4,0.00127,6.38
Zubko-Crich-bb,2800,1000,98,44.1,0.00133,6.45
Zubko-Crich-bb,2800,1200,1,0.1,7.43e-06,17.1
Zubko-Crich-bb,2800,1200,2,0.106,7.74e-06,16.9
Zubko-Crich-bb,2800,1200,3,0.113,8.07e-06,16.7
Zubko-Crich-bb,2800,1200,4,0.121,8.41e-06,16.4
Zubko-Crich-bb,2800,1200,5,0.129,8.76e-06,16.2
Zubko-Crich-bb,2800,1200,6,0.137,9.13e-06,16.0
Zubko-Crich-bb,2800,1200,7,0.146,9.52e-06,15.8
Zubko-Crich-bb,2800,1200,8,0.155,9.93e-06,15.5
Zubko-Crich-bb,2800,1200,9,0.165,1.03e-05,15.3
Zubko-Crich-bb,2800,1200,10,0.176,1.08e-05,15.1
Zubko-Crich-bb,2800,1200,11,0.187,1.12e-05,14.9
Zubko-Crich-bb,2800,1200,12,0.199,1.17e-05,14.7
Zubko-Crich-bb,2800,1200,13,0.212,1.22e-05,14.5
Zubko-Crich-bb,2800,1200,14,0.226,1.27e-05,14.3
Zubko-Crich-bb,2800,1200,15,0.241,1.33e-05,14.1
Zubko-Crich-bb,2800,1200,16,0.256,1.39e-05,13.9
Zubko-Crich-bb,2800,1200,17,0.273,1.45e-05,13.7
Zubko-Crich-bb,2800,1200,18,0.291,1.51e-05,13.5
Zubko-Crich-bb,2800,1200,19,0.31,1.58e-05,13.3
Zubko-Crich-bb,2800,1200,20,0.33,1.64e-05,13.1
Zubko-Crich-bb,2800,1200,21,0.351,1.72e-05,13.0
Zubko-Crich-bb,2800,1200,22,0.374,1.79e-05,12.8
Zubko-Crich-bb,2800,1200,23,0.398,1.87e-05,12.6
Zubko-Crich-bb,2800,1200,24,0.424,1.96e-05,12.4
Zubko-Crich-bb,2800,1200,25,0.451,2.04e-05,12.3
Zubko-Crich-bb,2800,1200,26,0.48,2.14e-05,12.1
Zubko-Crich-bb,2800,1200,27,0.511,2.24e-05,11.9
Zubko-Crich-bb,2800,1200,28,0.545,2.34e-05,11.8
Zubko-Crich-bb,2800,1200,29,0.58,2.45e-05,11.6
Zubko-Crich-bb,2800,1200,30,0.617,2.56e-05,11.5
Zubko-Crich-bb,2800,1200,31,0.657,2.68e-05,11.3
Zubko-Crich-bb,2800,1200,32,0.7,2.81e-05,11.1
Zubko-Crich-bb,2800,1200,33,0.745,2.94e-05,11.0
Zubko-Crich-bb,2800,1200,34,0.794,3.05e-05,10.9
Zubko-Crich-bb,2800,1200,35,0.845,3.2e-05,10.7
Zubko-Crich-bb,2800,1200,36,0.9,3.36e-05,10.6
Zubko-Crich-bb,2800,1200,37,0.958,3.53e-05,10.4
Zubko-Crich-bb,2800,1200,38,1.02,3.73e-05,10.4
Zubko-Crich-bb,2800,1200,39,1.09,3.92e-05,10.2
Zubko-Crich-bb,2800,1200,40,1.16,4.12e-05,10.1
Zubko-Crich-bb,2800,1200,41,1.23,4.33e-05,9.97
Zubko-Crich-bb,2800,1200,42,1.31,4.55e-05,9.83
Zubko-Crich-bb,2800,1200,43,1.4,4.79e-05,9.7
Zubko-Crich-bb,2800,1200,44,1.49,5.05e-05,9.56
Zubko-Crich-bb,2800,1200,45,1.58,5.32e-05,9.42
Zubko-Crich-bb,2800,1200,46,1.69,5.53e-05,9.31
Zubko-Crich-bb,2800,1200,47,1.8,5.83e-05,9.18
Zubko-Crich-bb,2800,1200,48,1.91,6.14e-05,9.09
Zubko-Crich-bb,2800,1200,49,2.04,6.48e-05,8.96
Zubko-Crich-bb,2800,1200,50,2.17,6.85e-05,8.83
Zubko-Crich-bb,2800,1200,51,2.31,7.3e-05,8.76
Zubko-Crich-bb,2800,1200,52,2.46,7.72e-05,8.63
Zubko-Crich-bb,2800,1200,53,2.62,8.15e-05,8.73
Zubko-Crich-bb,2800,1200,54,2.79,8.63e-05,8.6
Zubko-Crich-bb,2800,1200,55,2.97,9.14e-05,8.47
Zubko-Crich-bb,2800,1200,56,3.16,9.68e-05,8.35
Zubko-Crich-bb,2800,1200,57,3.36,0.000103,8.23
Zubko-Crich-bb,2800,1200,58,3.58,0.000109,8.1
Zubko-Crich-bb,2800,1200,59,3.81,0.000115,7.98
Zubko-Crich-bb,2800,1200,60,4.06,0.000123,7.85
Zubko-Crich-bb,2800,1200,61,4.32,0.00013,7.73
Zubko-Crich-bb,2800,1200,62,4.6,0.000136,7.61
Zubko-Crich-bb,2800,1200,63,4.9,0.000145,7.49
Zubko-Crich-bb,2800,1200,64,5.22,0.000154,7.37
Zubko-Crich-bb,2800,1200,65,5.56,0.000164,7.25
Zubko-Crich-bb,2800,1200,66,5.92,0.000175,7.13
Zubko-Crich-bb,2800,1200,67,6.3,0.000187,7.01
Zubko-Crich-bb,2800,1200,68,6.71,0.000199,6.88
Zubko-Crich-bb,2800,1200,69,7.14,0.000213,6.77
Zubko-Crich-bb,2800,1200,70,7.61,0.000227,6.66
Zubko-Crich-bb,2800,1200,71,8.1,0.000242,6.55
Zubko-Crich-bb,2800,1200,72,8.62,0.000259,6.44
Zubko-Crich-bb,2800,1200,73,9.18,0.000277,6.33
Zubko-Crich-bb,2800,1200,74,9.78,0.000296,6.23
Zubko-Crich-bb,2800,1200,75,10.4,0.000317,6.13
Zubko-Crich-bb,2800,1200,76,11.1,0.00034,6.03
Zubko-Crich-bb,2800,1200,77,11.8,0.000364,5.93
Zubko-Crich-bb,2800,1200,78,12.6,0.000391,5.84
Zubko-Crich-bb,2800,1200,79,13.4,0.000416,5.81
Zubko-Crich-bb,2800,1200,80,14.2,0.000447,5.72
Zubko-Crich-bb,2800,1200,81,15.2,0.00048,5.63
Zubko-Crich-bb,2800,1200,82,16.2,0.000516,5.54
Zubko-Crich-bb,2800,1200,83,17.2,0.000555,5.45
Zubko-Crich-bb,2800,1200,84,18.3,0.000598,5.37
Zubko-Crich-bb,2800,1200,85,19.5,0.000658,5.48
Zubko-Crich-bb,2800,1200,86,20.8,0.000708,5.4
Zubko-Crich-bb,2800,1200,87,22.1,0.000763,5.32
Zubko-Crich-bb,2800,1200,88,23.5,0.000823,5.33
Zubko-Crich-bb,2800,1200,89,25.1,0.00087,5.49
Zubko-Crich-bb,2800,1200,90,26.7,0.000911,5.6
Zubko-Crich-bb,2800,1200,91,28.4,0.000955,5.71
Zubko-Crich-bb,2800,1200,92,30.3,0.001,5.84
Zubko-Crich-bb,2800,1200,93,32.2,0.00105,5.95
Zubko-Crich-bb,2800,1200,94,34.3,0.00111,6.15
Zubko-Crich-bb,2800,600,1,0.1,7.43e-06,17.1
Zubko-Crich-bb,2800,600,2,0.106,7.74e-06,16.9
Zubko-Crich-bb,2800,600,3,0.113,8.07e-06,16.7
Zubko-Crich-bb,2800,600,4,0.121,8.41e-06,16.4
Zubko-Crich-bb,2800,600,5,0.129,8.76e-06,16.2
Zubko-Crich-bb,2800,600,6,0.137,9.13e-06,16.0
Zubko-Crich-bb,2800,600,7,0.146,9.52e-06,15.8
Zubko-Crich-bb,2800,600,8,0.155,9.93e-06,15.5
Zubko-Crich-bb,2800,600,9,0.165,1.03e-05,15.3
Zubko-Crich-bb,2800,600,10,0.176,1.08e-05,15.1
Zubko-Crich-bb,2800,600,11,0.187,1.12e-05,14.9
Zubko-Crich-bb,2800,600,12,0.199,1.17e-05,14.7
Zubko-Crich-bb,2800,600,13,0.212,1.22e-05,14.5
Zubko-Crich-bb,2800,600,14,0.226,1.27e-05,14.3
Zubko-Crich-bb,2800,600,15,0.241,1.33e-05,14.1
Zubko-Crich-bb,2800,600,16,0.256,1.39e-05,13.9
Zubko-Crich-bb,2800,600,17,0.273,1.45e-05,13.7
Zubko-Crich-bb,2800,600,18,0.291,1.51e-05,13.5
Zubko-Crich-bb,2800,600,19,0.31,1.58e-05,13.3
Zubko-Crich-bb,2800,600,20,0.33,1.64e-05,13.1
Zubko-Crich-bb,2800,600,21,0.351,1.72e-05,13.0
Zubko-Crich-bb,2800,600,22,0.374,1.79e-05,12.8
Zubko-Crich-bb,2800,600,23,0.398,1.87e-05,12.6
Zubko-Crich-bb,2800,600,24,0.424,1.96e-05,12.4
Zubko-Crich-bb,2800,600,25,0.451,2.04e-05,12.3
Zubko-Crich-bb,2800,600,26,0.48,2.14e-05,12.1
Zubko-Crich-bb,2800,600,27,0.511,2.24e-05,11.9
Zubko-Crich-bb,2800,600,28,0.545,2.34e-05,11.8
Zubko-Crich-bb,2800,600,29,0.58,2.45e-05,11.6
Zubko-Crich-bb,2800,600,30,0.617,2.56e-05,11.5
Zubko-Crich-bb,2800,600,31,0.657,2.68e-05,11.3
Zubko-Crich-bb,2800,600,32,0.7,2.81e-05,11.1
Zubko-Crich-bb,2800,600,33,0.745,2.94e-05,11.0
Zubko-Crich-bb,2800,600,34,0.794,3.05e-05,10.9
Zubko-Crich-bb,2800,600,35,0.845,3.2e-05,10.7
Zubko-Crich-bb,2800,600,36,0.9,3.36e-05,10.6
Zubko-Crich-bb,2800,600,37,0.958,3.53e-05,10.4
Zubko-Crich-bb,2800,600,38,1.02,3.73e-05,10.4
Zubko-Crich-bb,2800,600,39,1.09,3.92e-05,10.2
Zubko-Crich-bb,2800,600,40,1.16,4.12e-05,10.1
Zubko-Crich-bb,2800,600,41,1.23,4.33e-05,9.97
Zubko-Crich-bb,2800,600,42,1.31,4.55e-05,9.83
Zubko-Crich-bb,2800,600,43,1.4,4.79e-05,9.7
Zubko-Crich-bb,2800,600,44,1.49,5.05e-05,9.56
Zubko-Crich-bb,2800,600,45,1.58,5.32e-05,9.42
Zubko-Crich-bb,2800,600,46,1.69,5.53e-05,9.31
Zubko-Crich-bb,2800,600,47,1.8,5.83e-05,9.18
Zubko-Crich-bb,2800,600,48,1.91,6.14e-05,9.09
Zubko-Crich-bb,2800,600,49,2.04,6.48e-05,8.96
Zubko-Crich-bb,2800,600,50,2.17,6.85e-05,8.83
Zubko-Crich-bb,2800,600,51,2.31,7.3e-05,8.76
Zubko-Crich-bb,2800,600,52,2.46,7.72e-05,8.63
Zubko-Crich-bb,2800,600,53,2.62,8.15e-05,8.73
Zubko-Crich-bb,2800,600,54,2.79,8.63e-05,8.6
Zubko-Crich-bb,2800,600,55,2.97,9.14e-05,8.47
Zubko-Crich-bb,2800,600,56,3.16,9.68e-05,8.35
Zubko-Crich-bb,2800,600,57,3.36,0.000103,8.23
Zubko-Crich-bb,2800,600,58,3.58,0.000109,8.1
Zubko-Crich-bb,2800,600,59,3.81,0.000115,7.98
Zubko-Crich-bb,2800,600,60,4.06,0.000123,7.85
Zubko-Crich-bb,2800,600,61,4.32,0.00013,7.73
Zubko-Crich-bb,2800,600,62,4.6,0.000136,7.61
Zubko-Crich-bb,2800,600,63,4.9,0.000145,7.49
Zubko-Crich-bb,2800,600,64,5.22,0.000154,7.37
Zubko-Crich-bb,2800,600,65,5.56,0.000164,7.25
Zubko-Crich-bb,2800,600,66,5.92,0.000175,7.13
Zubko-Crich-bb,2800,600,67,6.3,0.000187,7.01
Zubko-Crich-bb,2800,600,68,6.71,0.000199,6.88
Zubko-Crich-bb,2800,600,69,7.14,0.000213,6.77
Zubko-Crich-bb,2800,600,70,7.61,0.000227,6.66
Zubko-Crich-bb,2800,600,71,8.1,0.000242,6.55
Zubko-Crich-bb,2800,600,72,8.62,0.000259,6.44
Zubko-Crich-bb,2800,600,73,9.18,0.000277,6.33
Zubko-Crich-bb,2800,600,74,9.78,0.000296,6.23
Zubko-Crich-bb,2800,600,75,10.4,0.000317,6.13
Zubko-Crich-bb,2800,600,76,11.1,0.00034,6.03
Zubko-Crich-bb,2800,600,77,11.8,0.000364,5.93
Zubko-Crich-bb,2800,600,78,12.6,0.000391,5.84
Zubko-Crich-bb,2800,600,79,13.4,0.000416,5.81
Zubko-Crich-bb,2800,600,80,14.2,0.000447,5.72
Zubko-Crich-bb,2800,600,81,15.2,0.00048,5.63
Zubko-Crich-bb,2800,600,82,16.2,0.000516,5.54
Zubko-Crich-bb,2800,600,83,17.2,0.000555,5.45
Zubko-Crich-bb,2800,600,84,18.3,0.000598,5.37
Zubko-Crich-bb,2800,600,85,19.5,0.000658,5.48
Zubko-Crich-bb,2800,600,86,20.8,0.000708,5.4
Zubko-Crich-bb,2800,600,87,22.1,0.000763,5.32
Zubko-Crich-bb,2800,600,88,23.5,0.000823,5.33
Zubko-Crich-bb,2800,600,89,25.1,0.00087,5.49
Zubko-Crich-bb,2800,600,90,26.7,0.000911,5.6
Zubko-Crich-bb,2800,600,91,28.4,0.000955,5.71
Zubko-Crich-bb,2800,600,92,30.3,0.001,5.84
Zubko-Crich-bb,2800,600,93,32.2,0.00105,5.95
Zubko-Crich-bb,2800,600,94,34.3,0.00111,6.15
Zubko-Crich-bb,2800,600,95,36.5,0.00115,6.19
Zubko-Crich-bb,2800,600,96,38.9,0.00121,6.29
Zubko-Crich-bb,2800,600,97,41.4,0.00127,6.38
Zubko-Crich-bb,2800,600,98,44.1,0.00133,6.45
Zubko-Crich-bb,2800,600,99,47.0,0.00139,6.5
Zubko-Crich-bb,2800,600,100,50.0,0.00145,6.48
Zubko-Crich-bb,2800,800,1,0.1,7.43e-06,17.1
Zubko-Crich-bb,2800,800,2,0.106,7.74e-06,16.9
Zubko-Crich-bb,2800,800,3,0.113,8.07e-06,16.7
Zubko-Crich-bb,2800,800,4,0.121,8.41e-06,16.4
Zubko-Crich-bb,2800,800,5,0.129,8.76e-06,16.2
Zubko-Crich-bb,2800,800,6,0.137,9.13e-06,16.0
Zubko-Crich-bb,2800,800,7,0.146,9.52e-06,15.8
Zubko-Crich-bb,2800,800,8,0.155,9.93e-06,15.5
Zubko-Crich-bb,2800,800,9,0.165,1.03e-05,15.3
Zubko-Crich-bb,2800,800,10,0.176,1.08e-05,15.1
Zubko-Crich-bb,2800,800,11,0.187,1.12e-05,14.9
Zubko-Crich-bb,2800,800,12,0.199,1.17e-05,14.7
Zubko-Crich-bb,2800,800,13,0.212,1.22e-05,14.5
Zubko-Crich-bb,2800,800,14,0.226,1.27e-05,14.3
Zubko-Crich-bb,2800,800,15,0.241,1.33e-05,14.1
Zubko-Crich-bb,2800,800,16,0.256,1.39e-05,13.9
Zubko-Crich-bb,2800,800,17,0.273,1.45e-05,13.7
Zubko-Crich-bb,2800,800,18,0.291,1.51e-05,13.5
Zubko-Crich-bb,2800,800,19,0.31,1.58e-05,13.3
Zubko-Crich-bb,2800,800,20,0.33,1.64e-05,13.1
Zubko-Crich-bb,2800,800,21,0.351,1.72e-05,13.0
Zubko-Crich-bb,2800,800,22,0.374,1.79e-05,12.8
Zubko-Crich-bb,2800,800,23,0.398,1.87e-05,12.6
Zubko-Crich-bb,2800,800,24,0.424,1.96e-05,12.4
Zubko-Crich-bb,2800,800,25,0.451,2.04e-05,12.3
Zubko-Crich-bb,2800,800,26,0.48,2.14e-05,12.1
Zubko-Crich-bb,2800,800,27,0.511,2.24e-05,11.9
Zubko-Crich-bb,2800,800,28,0.545,2.34e-05,11.8
Zubko-Crich-bb,2800,800,29,0.58,2.45e-05,11.6
Zubko-Crich-bb,2800,800,30,0.617,2.56e-05,11.5
Zubko-Crich-bb,2800,800,31,0.657,2.68e-05,11.3
Zubko-Crich-bb,2800,800,32,0.7,2.81e-05,11.1
Zubko-Crich-bb,2800,800,33,0.745,2.94e-05,11.0
Zubko-Crich-bb,2800,800,34,0.794,3.05e-05,10.9
Zubko-Crich-bb,2800,800,35,0.845,3.2e-05,10.7
Zubko-Crich-bb,2800,800,36,0.9,3.36e-05,10.6
Zubko-Crich-bb,2800,800,37,0.958,3.53e-05,10.4
Zubko-Crich-bb,2800,800,38,1.02,3.73e-05,10.4
Zubko-Crich-bb,2800,800,39,1.09,3.92e-05,10.2
Zubko-Crich-bb,2800,800,40,1.16,4.12e-05,10.1
Zubko-Crich-bb,2800,800,41,1.23,4.33e-05,9.97
Zubko-Crich-bb,2800,800,42,1.31,4.55e-05,9.83
Zubko-Crich-bb,2800,800,43,1.4,4.79e-05,9.7
Zubko-Crich-bb,2800,800,44,1.49,5.05e-05,9.56
Zubko-Crich-bb,2800,800,45,1.58,5.32e-05,9.42
Zubko-Crich-bb,2800,800,46,1.69,5.53e-05,9.31
Zubko-Crich-bb,2800,800,47,1.8,5.83e-05,9.18
Zubko-Crich-bb,2800,800,48,1.91,6.14e-05,9.09
Zubko-Crich-bb,2800,800,49,2.04,6.48e-05,8.96
Zubko-Crich-bb,2800,800,50,2.17,6.85e-05,8.83
Zubko-Crich-bb,2800,800,51,2.31,7.3e-05,8.76
Zubko-Crich-bb,2800,800,52,2.46,7.72e-05,8.63
Zubko-Crich-bb,2800,800,53,2.62,8.15e-05,8.73
Zubko-Crich-bb,2800,800,54,2.79,8.63e-05,8.6
Zubko-Crich-bb,2800,800,55,2.97,9.14e-05,8.47
Zubko-Crich-bb,2800,800,56,3.16,9.68e-05,8.35
Zubko-Crich-bb,2800,800,57,3.36,0.000103,8.23
Zubko-Crich-bb,2800,800,58,3.58,0.000109,8.1
Zubko-Crich-bb,2800,800,59,3.81,0.000115,7.98
Zubko-Crich-bb,2800,800,60,4.06,0.000123,7.85
Zubko-Crich-bb,2800,800,61,4.32,0.00013,7.73
Zubko-Crich-bb,2800,800,62,4.6,0.000136,7.61
Zubko-Crich-bb,2800,800,63,4.9,0.000145,7.49
Zubko-Crich-bb,2800,800,64,5.22,0.000154,7.37
Zubko-Crich-bb,2800,800,65,5.56,0.000164,7.25
Zubko-Crich-bb,2800,800,66,5.92,0.000175,7.13
Zubko-Crich-bb,2800,800,67,6.3,0.000187,7.01
Zubko-Crich-bb,2800,800,68,6.71,0.000199,6.88
Zubko-Crich-bb,2800,800,69,7.14,0.000213,6.77
Zubko-Crich-bb,2800,800,70,7.61,0.000227,6.66
Zubko-Crich-bb,2800,800,71,8.1,0.000242,6.55
Zubko-Crich-bb,2800,800,72,8.62,0.000259,6.44
Zubko-Crich-bb,2800,800,73,9.18,0.000277,6.33
Zubko-Crich-bb,2800,800,74,9.78,0.000296,6.23
Zubko-Crich-bb,2800,800,75,10.4,0.000317,6.13
Zubko-Crich-bb,2800,800,76,11.1,0.00034,6.03
Zubko-Crich-bb,2800,800,77,11.8,0.000364,5.93
Zubko-Crich-bb,2800,800,78,12.6,0.000391,5.84
Zubko-Crich-bb,2800,800,79,13.4,0.000416,5.81
Zubko-Crich-bb,2800,800,80,14.2,0.000447,5.72
Zubko-Crich-bb,2800,800,81,15.2,0.00048,5.63
Zubko-Crich-bb,2800,800,82,16.2,0.000516,5.54
Zubko-Crich-bb,2800,800,83,17.2,0.000555,5.45
Zubko-Crich-bb,2800,800,84,18.3,0.000598,5.37
Zubko-Crich-bb,2800,800,85,19.5,0.000658,5.48
Zubko-Crich-bb,2800,800,86,20.8,0.000708,5.4
Zubko-Crich-bb,2800,800,87,22.1,0.000763,5.32
Zubko-Crich-bb,2800,800,88,23.5,0.000823,5.33
Zubko-Crich-bb,2800,800,89,25.1,0.00087,5.49
Zubko-Crich-bb,2800,800,90,26.7,0.000911,5.6
Zubko-Crich-bb,2800,800,91,28.4,0.000955,5.71
Zubko-Crich-bb,2800,800,92,30.3,0.001,5.84
Zubko-Crich-bb,2800,800,93,32.2,0.00105,5.95
Zubko-Crich-bb,2800,800,94,34.3,0.00111,6.15
Zubko-Crich-bb,2800,800,95,36.5,0.00115,6.19
Zubko-Crich-bb,2800,800,96,38.9,0.00121,6.29
Zubko-Crich-bb,2800,800,97,41.4,0.00127,6.38
Zubko-Crich-bb,2800,800,98,44.1,0.00133,6.45
Zubko-Crich-bb,2800,800,99,47.0,0.00139,6.5
Zubko-Crich-bb,2800,800,100,50.0,0.00145,6.48
Zubko-Crich-bb,3000,1000,1,0.1,7.43e-06,17.1
Zubko-Crich-bb,3000,1000,2,0.106,7.74e-06,16.9
Zubko-Crich-bb,3000,1000,3,0.113,8.07e-06,16.7
Zubko-Crich-bb,3000,1000,4,0.121,8.41e-06,16.4
Zubko-Crich-bb,3000,1000,5,0.129,8.76e-06,16.2
Zubko-Crich-bb,3000,1000,6,0.137,9.13e-06,16.0
Zubko-Crich-bb,3000,1000,7,0.146,9.52e-06,15.8
Zubko-Crich-bb,3000,1000,8,0.155,9.93e-06,15.5
Zubko-Crich-bb,3000,1000,9,0.165,1.03e-05,15.3
Zubko-Crich-bb,3000,1000,10,0.176,1.08e-05,15.1
Zubko-Crich-bb,3000,1000,11,0.187,1.12e-05,14.9
Zubko-Crich-bb,3000,1000,12,0.199,1.17e-05,14.7
Zubko-Crich-bb,3000,1000,13,0.212,1.22e-05,14.5
Zubko-Crich-bb,3000,1000,14,0.226,1.27e-05,14.3
Zubko-Crich-bb,3000,1000,15,0.241,1.33e-05,14.1
Zubko-Crich-bb,3000,1000,16,0.256,1.39e-05,13.9
Zubko-Crich-bb,3000,1000,17,0.273,1.45e-05,13.7
Zubko-Crich-bb,3000,1000,18,0.291,1.51e-05,13.5
Zubko-Crich-bb,3000,1000,19,0.31,1.58e-05,13.3
Zubko-Crich-bb,3000,1000,20,0.33,1.64e-05,13.1
Zubko-Crich-bb,3000,1000,21,0.351,1.72e-05,13.0
Zubko-Crich-bb,3000,1000,22,0.374,1.79e-05,12.8
Zubko-Crich-bb,3000,1000,23,0.398,1.87e-05,12.6
Zubko-Crich-bb,3000,1000,24,0.424,1.96e-05,12.4
Zubko-Crich-bb,3000,1000,25,0.451,2.04e-05,12.3
Zubko-Crich-bb,3000,1000,26,0.48,2.14e-05,12.1
Zubko-Crich-bb,3000,1000,27,0.511,2.24e-05,11.9
Zubko-Crich-bb,3000,1000,28,0.545,2.34e-05,11.8
Zubko-Crich-bb,3000,1000,29,0.58,2.45e-05,11.6
Zubko-Crich-bb,3000,1000,30,0.617,2.56e-05,11.5
Zubko-Crich-bb,3000,1000,31,0.657,2.68e-05,11.3
Zubko-Crich-bb,3000,1000,32,0.7,2.81e-05,11.1
Zubko-Crich-bb,3000,1000,33,0.745,2.94e-05,11.0
Zubko-Crich-bb,3000,1000,34,0.794,3.05e-05,10.9
Zubko-Crich-bb,3000,1000,35,0.845,3.2e-05,10.7
Zubko-Crich-bb,3000,1000,36,0.9,3.36e-05,10.6
Zubko-Crich-bb,3000,1000,37,0.958,3.53e-05,10.4
Zubko-Crich-bb,3000,1000,38,1.02,3.73e-05,10.4
Zubko-Crich-bb,3000,1000,39,1.09,3.92e-05,10.2
Zubko-Crich-bb,3000,1000,40,1.16,4.12e-05,10.1
Zubko-Crich-bb,3000,1000,41,1.23,4.33e-05,9.97
Zubko-Crich-bb,3000,1000,42,1.31,4.55e-05,9.83
Zubko-Crich-bb,3000,1000,43,1.4,4.79e-05,9.7
