x,y
1e-07,0.008663235823962874
1.7957915831663324e-07,0.008782564766420909
2.591583166332665e-07,0.00889209298818754
3.387374749498998e-07,0.008991507800378967
4.18316633266533e-07,0.009080538914042298
4.978957915831663e-07,0.009158959969805121
5.774749498997996e-07,0.009226589743921557
6.570541082164328e-07,0.009283293020649798
7.36633266533066e-07,0.009328981124610464
8.162124248496993e-07,0.009363612111090745
8.957915831663325e-07,0.009387190614013715
9.753707414829658e-07,0.009399767356763043
1.0549498997995992e-06,0.009401438333926397
1.1345290581162325e-06,0.00939234367365603
1.2141082164328657e-06,0.009372666197374183
1.293687374749499e-06,0.009342629691716028
1.3732665330661322e-06,0.009302496913686672
1.4528456913827654e-06,0.009252567352529124
1.5324248496993987e-06,0.00919317477024503
1.612004008016032e-06,0.009124684549267818
1.6915831663326652e-06,0.009047490874024525
1.7711623246492984e-06,0.008962013774521174
1.8507414829659316e-06,0.008868696062966993
1.930320641282565e-06,0.008768000191319712
2.009899799599198e-06,0.008660405060689049
2.0894789579158314e-06,0.008546402811345432
2.1690581162324646e-06,0.008426495622178334
2.248637274549098e-06,0.008301192547224494
2.328216432865731e-06,0.008171006414977292
2.4077955911823643e-06,0.008036450815527412
2.4873747494989976e-06,0.007898037199064104
2.566953907815631e-06,0.0077562721048008414
2.646533066132264e-06,0.00761165454105102
2.7261122244488973e-06,0.00746467353123084
2.8056913827655305e-06,0.00731580584045466
2.885270541082164e-06,0.00716551389446076
2.964849699398797e-06,0.007014243899195734
3.0444288577154303e-06,0.006862424168371518
3.1240080160320635e-06,0.006710463662675604
3.2035871743486968e-06,0.006558750742471161
3.28316633266533e-06,0.006407652133897051
3.3627454909819632e-06,0.00625751210557437
3.4423246492985965e-06,0.006108651851320462
3.5219038076152297e-06,0.005961369072754005
3.601482965931863e-06,0.005815937753661764
3.681062124248496e-06,0.005672608116762363
3.7606412825651295e-06,0.00553160675204727
3.840220440881763e-06,0.005393136905518998
3.919799599198396e-06,0.0052573789147466595
3.999378757515029e-06,0.005124490779277291
4.078957915831663e-06,0.004994608851062418
4.158537074148296e-06,0.004867848631695199
4.238116232464929e-06,0.004744305662020669
4.317695390781562e-06,0.0046240564906029884
4.397274549098196e-06,0.004507159706470189
4.476853707414829e-06,0.004393657023722752
4.556432865731462e-06,0.004283574404258141
4.636012024048095e-06,0.004176923206893519
4.715591182364729e-06,0.004073701350814166
4.795170340681362e-06,0.003973894482641834
4.874749498997995e-06,0.0038774771370773276
4.954328657314628e-06,0.0037844138818522305
5.033907815631262e-06,0.003694660438392943
5.1134869739478946e-06,0.0036081647713096503
5.193066132264528e-06,0.0035248681395406087
5.272645290581162e-06,0.003444706103841869
5.352224448897795e-06,0.0033676094858411283
5.431803607214428e-06,0.003293505274470429
5.511382765531061e-06,0.003222317476833764
5.590961923847695e-06,0.003153967911037538
5.670541082164328e-06,0.003088376939317418
5.750120240480961e-06,0.003025464140364859
5.829699398797594e-06,0.002965148920572798
5.909278557114228e-06,0.0029073510641968114
5.988857715430861e-06,0.002851991223271175
6.068436873747494e-06,0.0027989913480406963
6.148016032064127e-06,0.0027482750596776813
6.227595190380761e-06,0.0026997679669004512
6.307174348697394e-06,0.0026533979286363783
6.386753507014027e-06,0.002609095265144135
6.46633266533066e-06,0.002566792919890844
6.545911823647294e-06,0.002526426575249959
6.625490981963927e-06,0.002487934724460448
6.70507014028056e-06,0.0024512587031124645
6.784649298597193e-06,0.0024163426827857686
6.864228456913827e-06,0.0023831336304839354
6.9438076152304596e-06,0.0023515812361150933
7.023386773547093e-06,0.0023216378118928903
7.102965931863726e-06,0.002293258166246976
7.18254509018036e-06,0.00226639945545954
7.2621242484969925e-06,0.0022410210161664707
7.341703406813626e-06,0.0022170841813690233
7.421282565130259e-06,0.002194552083384043
7.500861723446893e-06,0.0021733894462603862
7.5804408817635255e-06,0.0021535623704758847
7.66002004008016e-06,0.0021350381129981713
7.739599198396794e-06,0.0021177848649962896
7.819178356713427e-06,0.0021017715299023695
7.89875751503006e-06,0.0020869675045503628
7.978336673346693e-06,0.0020733424652817833
8.057915831663327e-06,0.002060866161786371
8.13749498997996e-06,0.0020495082204659582
8.217074148296592e-06,0.002039237959319548
8.296653306613226e-06,0.0020300242165104876
8.37623246492986e-06,0.00202183519391151
8.455811623246493e-06,0.0020146383173062304
8.535390781563125e-06,0.0020084001146257863
8.614969939879759e-06,0.00200308611326674
8.694549098196393e-06,0.001998660757417179
8.774128256513026e-06,0.001995087346116502
8.853707414829658e-06,0.001992327992661189
8.933286573146292e-06,0.0019903436053699997
9.012865731462926e-06,0.0019890938900416215
9.09244488977956e-06,0.001988537373763584
9.172024048096191e-06,0.001988631449710196
9.251603206412825e-06,0.001989332442196295
9.331182364729459e-06,0.0019905956914054567
9.410761523046092e-06,0.0019923756564462197
9.490340681362724e-06,0.001994626035562078
9.569919839679358e-06,0.0019972999022747975
9.649498997995991e-06,0.0020003498555553685
9.729078156312625e-06,0.0020037281825304376
9.808657314629257e-06,0.0020073870315666874
9.88823647294589e-06,0.0020112785941510565
9.967815631262524e-06,0.0020153552932486315
1.0047394789579158e-05,0.0020195699759636963
1.012697394789579e-05,0.0020238761085822183
1.0206553106212424e-05,0.0020282279718274194
1.0286132264529057e-05,0.0020325808540294864
1.0365711422845691e-05,0.002036891240389526
1.0445290581162325e-05,0.0020411169960619937
1.0524869739478957e-05,0.002045217541550682
1.060444889779559e-05,0.0020491540182671335
1.0684028056112224e-05,0.0020528894427405157
1.0763607214428858e-05,0.002056388848205065
1.084318637274549e-05,0.0020596194119511385
1.0922765531062123e-05,0.002062550567436019
1.1002344689378757e-05,0.0020651541004467386
1.108192384769539e-05,0.0020674042282141122
1.1161503006012023e-05,0.0020692776612465224
1.1241082164328656e-05,0.00207075364742402
1.132066132264529e-05,0.0020718139985043947
1.1400240480961924e-05,0.0020724430987085042
1.1479819639278556e-05,0.0020726278962143858
1.155939879759519e-05,0.0020723578773629977
1.1638977955911823e-05,0.002071625025158485
1.1718557114228457e-05,0.0020704237619465055
1.1798136272545089e-05,0.0020687508775983185
1.1877715430861722e-05,0.002066605444798918
1.1957294589178356e-05,0.0020639887214059455
1.203687374749499e-05,0.002060904042568625
1.2116452905811622e-05,0.0020573567026448743
1.2196032064128255e-05,0.002053353829575815
1.2275611222444889e-05,0.0020489042518144897
1.2355190380761523e-05,0.0020440183605235063
1.2434769539078155e-05,0.0020387079672877562
1.2514348697394788e-05,0.002032986160005376
1.2593927855711422e-05,0.0020268671567584837
1.2673507014028056e-05,0.002020366160586995
1.2753086172344688e-05,0.002013499215384331
1.2832665330661321e-05,0.0020062830642133566
1.2912244488977955e-05,0.0019987350113818783
1.2991823647294589e-05,0.0019908727890708146
1.3071402805611222e-05,0.001982714429441388
1.3150981963927854e-05,0.001974278142902287
1.3230561122244488e-05,0.001965582203313199
1.3310140280561121e-05,0.0019566448406215862
1.3389719438877755e-05,0.0019474841411804397
1.3469298597194387e-05,0.001938117956395097
1.354887775551102e-05,0.0019285638197562198
1.3628456913827654e-05,0.0019188388720867606
1.3708036072144288e-05,0.001908959795837502
1.378761523046092e-05,0.0018989427573017274
1.3867194388777554e-05,0.0018888033575271245
1.3946773547094187e-05,0.0018785565909207604
1.4026352705410821e-05,0.0018682168122741006
1.4105931863727453e-05,0.0018577977105142796
1.4185511022044087e-05,0.001847312290091
1.426509018036072e-05,0.0018367728588305945
1.4344669338677354e-05,0.0018261910219087693
1.4424248496993986e-05,0.0018155776814367196
1.450382765531062e-05,0.0018049430416929527
1.4583406813627253e-05,0.0017942966185621482
1.4662985971943887e-05,0.0017836472532435262
1.4742565130260519e-05,0.0017730031299049572
1.4822144288577153e-05,0.0017623717961949552
1.4901723446893786e-05,0.0017517601866282302
1.498130260521042e-05,0.0017411746480724144
1.5060881763527052e-05,0.0017306209671326127
1.5140460921843686e-05,0.0017201043986152487
1.522004008016032e-05,0.0017096296955265205
1.5299619238476953e-05,0.0016992011387941346
1.5379198396793585e-05,0.0016888225681333212
1.5458777555110217e-05,0.001678497412274915
1.5538356713426852e-05,0.0016682287190490923
1.5617935871743484e-05,0.0016580191848988158
1.5697515030060116e-05,0.0016478711837681146
1.577709418837675e-05,0.0016377867946423235
1.5856673346693384e-05,0.0016277678283588219
1.5936252505010016e-05,0.0016178158529524423
1.601583166332665e-05,0.0016079322177808802
1.6095410821643283e-05,0.0015981180759619457
1.6174989979959918e-05,0.0015883744057451053
1.625456913827655e-05,0.0015787020299181367
1.6334148296593182e-05,0.0015691016340342921
1.6413727454909817e-05,0.0015595737829358343
1.649330661322645e-05,0.0015501189357162968
1.657288577154308e-05,0.0015407374594241779
1.6652464929859717e-05,0.001531429641106954
1.673204408817635e-05,0.001522195698590342
1.6811623246492984e-05,0.001513035790030532
1.6891202404809616e-05,0.001503950022044901
1.6970781563126248e-05,0.0014949384568921102
1.7050360721442883e-05,0.001486001118505004
1.7129939879759515e-05,0.0014771379976361197
1.7209519038076147e-05,0.001468349055967077
1.7289098196392783e-05,0.001459634229684495
1.7368677354709415e-05,0.0014509934321935611
1.744825651302605e-05,0.0014424265563439337
1.7527835671342682e-05,0.0014339334761170504
1.7607414829659314e-05,0.0014255140479289333
1.768699398797595e-05,0.0014171681115759825
1.776657314629258e-05,0.001408895490894925
1.7846152304609213e-05,0.0014006959943362468
1.792573146292585e-05,0.001392569415173351
1.800531062124248e-05,0.0013845155318604194
1.8084889779559116e-05,0.0013765341080789828
1.8164468937875748e-05,0.0013686248929401486
1.824404809619238e-05,0.001360787620951767
1.8323627254509015e-05,0.0013530220121262546
1.8403206412825647e-05,0.00134532777194382
1.8482785571142283e-05,0.001337704591296375
