x,y
5.296e-05,0.021434745146820967
0.032898545250500996,0.021630596345240966
0.065744130501002,0.02179204076095658
0.09858971575150301,0.021918510181441076
0.13143530100200398,0.022009621524150577
0.16428088625250498,0.022065178972773034
0.197126471503006,0.022085174411748683
0.229972056753507,0.022069786164105466
0.262817642004008,0.02201937605957899
0.295663227254509,0.021934484881258914
0.32850881250500996,0.02181582625854323
0.361354397755511,0.021664279094104504
0.394199983006012,0.02148087862924354
0.42704556825651296,0.021266806267959827
0.459891153507014,0.02102337829355101
0.49273673875751495,0.02075203362316196
0.525582324008016,0.020454320754145848
0.5584279092585169,0.020131884063390837
0.591273494509018,0.019786449624121138
0.624119079759519,0.01941981070667833
0.6569646650100199,0.019033813128668847
0.689810250260521,0.018630340616443485
0.722655835511022,0.018211300334664903
0.7555014207615229,0.017778608732854438
0.788347006012024,0.017334177848165988
0.821192591262525,0.016879902193066638
0.8540381765130259,0.016417646343265396
0.8868837617635269,0.015949233328254327
0.919729347014028,0.015476433911812285
0.9525749322645289,0.015000956834769714
0.9854205175150299,0.014524440077071295
1.018266102765531,0.01404844318024533
1.051111688016032,0.013574440656525473
1.083957273266533,0.013103816495505474
1.116802858517034,0.012637859765482944
1.149648443767535,0.012177761292811973
1.1824940290180361,0.011724611390492981
1.215339614268537,0.01127939859608596
1.248185199519038,0.010843009368695226
1.281030784769539,0.01041622868680247
1.31387637002004,0.00999974148088643
1.346721955270541,0.009594134829449215
1.3795675405210421,0.009199900842557222
1.412413125771543,0.00881744015386083
1.445258711022044,0.008447065940728481
1.478104296272545,0.00808900839145491
1.510949881523046,0.007743419539371222
1.543795466773547,0.007410378385587688
1.5766410520240481,0.007089896234775666
1.609486637274549,0.00678192217208692
1.64233222252505,0.006486348613539145
1.675177807775551,0.006203016867199533
1.708023393026052,0.00593172264770931
1.740868978276553,0.0056722214923746305
1.773714563527054,0.005424234032975748
1.806560148777555,0.005187451083217621
1.839405734028056,0.004961538507856407
1.872251319278557,0.004746141845200381
1.905096904529058,0.004540890660435431
1.937942489779559,0.004345402612481667
1.97078807503006,0.004159287222256281
2.003633660280561,0.003982149334862469
2.036479245531062,0.0038135922725124854
2.069324830781563,0.003653220678925852
2.102170416032064,0.003500643059332835
2.135016001282565,0.0033554740232583148
2.167861586533066,0.003217336239840859
2.200707171783567,0.003085862117545312
2.233552757034068,0.00296069522191364
2.266398342284569,0.002841491446339449
2.29924392753507,0.0027279199518332317
2.332089512785571,0.0026196638924661187
2.364935098036072,0.002516420943491847
2.397780683286573,0.002417903649315112
2.430626268537074,0.002323839608338096
2.463471853787575,0.0022339715113935256
2.496317439038076,0.0021480570500136977
2.529163024288577,0.002065868710179989
2.562008609539078,0.00198719346645245
2.594854194789579,0.0019118323906213994
2.62769978004008,0.0018396001881337105
2.660545365290581,0.0017703246746970794
2.693390950541082,0.001703846204531049
2.7262365357915828,0.001640017060844035
2.759082121042084,0.0015787008182205603
2.791927706292585,0.0015197716857277572
2.824773291543086,0.0014631138386967054
2.857618876793587,0.0014086207463564443
2.890464462044088,0.0013561945016907094
2.923310047294589,0.001305745159196411
2.95615563254509,0.0012571900855090584
2.989001217795591,0.0012104533272628943
3.021846803046092,0.0011654649998908227
3.054692388296593,0.0011221607005899715
3.087537973547094,0.0010804809480977453
3.1203835587975948,0.0010403706514712707
3.153229144048096,0.0010017786095993361
3.186074729298597,0.0009646570428029546
3.218920314549098,0.000928961157405717
3.251765899799599,0.0008946487438997232
3.2846114850501,0.0008616798089207058
3.317457070300601,0.0008300162409960513
3.350302655551102,0.000799621509653762
3.383148240801603,0.000770460397357243
3.415993826052104,0.0007424987633459022
3.448839411302605,0.0007157033383312242
3.481684996553106,0.0006900415487714615
3.514530581803607,0.0006654813692757566
3.5473761670541077,0.0006419912015318688
3.580221752304609,0.0006195397780287344
3.61306733755511,0.000598096088729566
3.645912922805611,0.0005776293287732509
3.678758508056112,0.0005581088652172799
3.711604093306613,0.0005395042207980178
3.744449678557114,0.0005217850726718577
3.777295263807615,0.0005049212641062946
3.810140849058116,0.000488882827120578
3.842986434308617,0.00047364001412529593
3.875832019559118,0.00045916333668187894
3.908677604809619,0.0004454236095897658
3.9415231900601198,0.00043239199861294143
3.9743687753106207,0.0004200400702769264
4.007214360561122,0.00040833984229571383
4.040059945811622,0.0003972638333329327
4.072905531062124,0.00038678511094185694
4.105751116312624,0.0003768773366901487
4.1385967015631255,0.00036751480762235196
4.171442286813626,0.0003586724933735097
4.2042878720641275,0.00035032606839977595
4.237133457314629,0.0003424519389351439
4.269979042565129,0.0003350272644343052
4.302824627815631,0.00032802997338754133
4.335670213066131,0.00032143877352070095
4.368515798316633,0.0003152331565051192
4.401361383567133,0.0003093933974060008
4.434206968817635,0.0003039005491759602
4.467052554068135,0.0002987364325848846
4.499898139318637,0.00029388362202792954
4.532743724569137,0.00028932542770435837
4.5655893098196385,0.0002850458746883301
4.598434895070139,0.00028102967943377207
4.63128048032064,0.0002772622242618042
4.664126065571142,0.00027372953037229725
4.696971650821642,0.00027041822990691824
4.729817236072144,0.0002673155375669452
4.762662821322644,0.0002644092222534358
4.795508406573146,0.00026168757916127843
4.828353991823646,0.0002591394027098017
4.861199577074148,0.0002567539606469472
4.894045162324648,0.00025452096960893437
4.9268907475751496,0.0002524305723667852
4.95973633282565,0.0002504733169326999
4.9925819180761515,0.0002486401376520021
5.025427503326652,0.0002469223383463387
5.058273088577153,0.00024531157753459915
5.091118673827655,0.0002437998556991695
5.123964259078155,0.0002423795045353383
5.156809844328657,0.00024104317807257017
5.189655429579157,0.00023978384552736555
5.222501014829659,0.00023859478571705933
5.255346600080159,0.0002374695828394501
5.288192185330661,0.00023640212340545621
5.321037770581161,0.00023538659408896175
5.3538833558316625,0.000234417480261197
5.386728941082163,0.00023348956496373416
5.4195745263326645,0.000232597928066424
5.452420111583165,0.000231737945387516
5.485265696833666,0.00023090528751042592
5.518111282084168,0.00023009591812022648
5.550956867334668,0.00022930609159661606
5.58380245258517,0.0002285323497162366
5.61664803783567,0.00022777151729692162
5.649493623086172,0.0002270206965864175
5.682339208336672,0.00022627726034297037
5.715184793587174,0.00022553884350318763
5.748030378837674,0.0002248033333119688
5.7808759640881755,0.0002240688579816054
5.813721549338676,0.00022333377381971424
5.846567134589177,0.00022259665088084183
5.879412719839678,0.0002218562572102127
5.912258305090179,0.00022111154178000914
5.945103890340681,0.00022036161625248464
5.977949475591181,0.00021960573573476488
6.010795060841683,0.00021884327871680837
6.043640646092183,0.00021807372641526827
6.076486231342685,0.00021729664176596845
6.109331816593185,0.0002165116483276613
6.1421774018436865,0.000215718409381812
6.175022987094187,0.00021491660751738734
6.2078685723446885,0.0002141059250044048
6.240714157595189,0.00021328602525636206
6.27355974284569,0.000212456535682126
6.306405328096192,0.00021161703221597117
6.339250913346692,0.0002107670258024096
6.372096498597194,0.0002099059510872532
6.404942083847694,0.0002090331575441714
6.437787669098196,0.00020814790323023943
6.470633254348696,0.0002072493513278769
