#IRAS-17521-2938_flux_calibrated_x IRAS-17521-2938_flux_calibrated_y
7.317424360582047704e+00,1.113881554202057478e+00
7.326424467407572472e+00,1.086942242567344730e+00
7.335420118921885724e+00,1.084274067647794215e+00
7.344411315124985684e+00,1.214144742762395923e+00
7.353398056016874129e+00,1.220309802497361096e+00
7.362380341597549283e+00,1.232441050958064110e+00
7.371358171867012921e+00,1.256111860831518268e+00
7.380331546825263267e+00,1.284503076745634464e+00
7.389300466472302098e+00,1.289120976999852841e+00
7.398264930808127637e+00,1.287988081157157350e+00
7.407224939832741661e+00,1.297982015515930287e+00
7.416180493546142394e+00,1.352870821113004274e+00
7.425131591948331611e+00,1.297032746371376000e+00
7.434078235039307536e+00,1.284035147708739721e+00
7.443020422819071946e+00,1.316950396398545609e+00
7.451958155287623065e+00,1.346411060393860382e+00
7.460891432444961779e+00,1.319666397065553110e+00
7.469820254291088979e+00,1.340751147389171338e+00
7.478744620826003775e+00,1.319507975555992196e+00
7.487664532049705279e+00,1.335636988013324977e+00
7.496579987962194380e+00,1.348197271633292393e+00
7.505490988563471966e+00,1.427756977181103615e+00
7.514397533853537148e+00,1.408116018338297248e+00
7.523299623832389038e+00,1.451189178502125365e+00
7.532197258500028525e+00,1.453535988508212640e+00
7.541090437856456496e+00,1.482496977367757873e+00
7.549979161901671176e+00,1.474618871806376852e+00
7.558863430635674341e+00,1.489786338551898570e+00
7.567743244058465102e+00,1.458303482613609425e+00
7.576618602170042571e+00,1.470530004265228952e+00
7.585489504970407637e+00,1.473185605610155102e+00
7.594355952459561188e+00,1.527346311733832396e+00
7.603217944637501446e+00,1.515636659365511507e+00
7.612075481504230190e+00,1.551941082117216819e+00
7.620928563059745642e+00,1.537248465618502591e+00
7.629777189304048690e+00,1.579164507365904635e+00
7.638621360237140223e+00,1.595335341906961801e+00
7.647461075859019353e+00,1.688204747218909452e+00
7.656296336169686079e+00,1.695047468971051297e+00
7.665127141169139513e+00,1.676968511838687226e+00
7.673953490857381432e+00,1.640764365167144634e+00
7.682775385234410059e+00,1.677226055738833876e+00
7.691592824300227171e+00,1.621851665694575839e+00
7.700405808054830992e+00,1.594831380210743665e+00
7.709214336498223297e+00,1.543029233638124831e+00
7.718018409630402310e+00,1.596364245545805582e+00
7.726818027451369808e+00,1.557825598540191425e+00
7.735613189961124014e+00,1.495669714977666098e+00
7.744403897159665817e+00,1.418364557163770634e+00
