WAVE,FLUX,ERR,ERRSYS
11.8704595566,0.036339812,0.0032523521,0.011067236
11.9309396744,0.0346805,0.003441059,0.0004804777
11.9914302826,0.036185145,0.0034713398,0
12.0519104004,0.044415176,0.0035601617,0.011462577
12.1123895645,0.044607855,0.0036758087,0.012977339
12.1728801727,0.045868915,0.003720703,0.012977339
12.2333602905,0.047484644,0.0038544359,0.0059126695
12.2938404083,0.046652067,0.003810392,0.009938394
12.3543300629,0.046195462,0.003870798,0.013966449
12.4148101807,0.040264755,0.003894056,0.0047844835
12.4752902985,0.043610156,0.003825599,0
12.535779953,0.041913476,0.0038395505,0
12.5962600708,0.04272625,0.0038478698,0
12.6567497253,0.045055795,0.0038916944,0.00811979
12.7172298431,0.040972758,0.003966734,0.015313513
12.7777099609,0.038875002,0.0039987033,0.015236781
12.8381996155,0.036656253,0.0040070275,0.016115677
12.8986797333,0.033441167,0.0039720377,0.01695182
12.9591598511,0.03452824,0.004004586,0.013430692
13.0196504593,0.036296487,0.0040713204,0.005660069
13.0801296234,0.029084284,0.0042464333,0.015774176
13.1406097412,0.029517546,0.0041615623,0
13.2011003494,0.016567852,0.004047222,0
13.3220596313,0.0025164299,0.0042948485,0
13.3825502396,0.034042764,0.004578432,0.0014940102
13.4430303574,0.04412306,0.0047834264,0.019813685
13.5035200119,0.053340115,0.004806341,0
13.5640001297,0.052591246,0.0049193995,0
13.6244802475,0.04474357,0.004948707,0.027872257
13.684969902,0.046814814,0.0050868,0.028658211
13.7454500198,0.061089464,0.0052385097,0.0029977746
13.8059301376,0.0478781,0.0052877446,0.029517055
13.8664197922,0.04846581,0.005294272,0.030012596
13.92689991,0.052047487,0.0054952633,0.030012596
13.9873800278,0.05475051,0.0056688893,0.0317988
