WAVE,FLUX,ERR,ERRSYS
6.5176501274,1.4105302,0.030382806,0.021751165
6.5478901863,1.4224684,0.03260093,0.025396705
6.578139782,1.3893446,0.033137,0.0050446377
6.6083798409,1.3673826,0.033722572,0.016479015
6.6386198997,1.37372,0.033561647,0
6.6688599586,1.4192063,0.03352176,0
6.6991000175,1.4526888,0.03364117,0.0079751015
6.72935009,1.446663,0.03345224,0.004456997
6.7595901489,1.4776717,0.034332715,0.004456997
6.7898302078,1.4732691,0.03491789,0.004456997
6.8200697899,1.4758772,0.03506833,0
6.8503098488,1.491187,0.035183493,0.004023552
6.8805599213,1.520135,0.034935933,0
6.9107999802,1.5294225,0.034560423,0.010430455
6.9410400391,1.5313569,0.0346771,0.010430455
6.971280098,1.537777,0.03471935,0.0001013186
7.0015201569,1.5672636,0.03554326,0.008322962
7.0317702293,1.573715,0.03572579,0.008416362
7.0620098114,1.5658069,0.035305195,0.0074377838
7.0922498703,1.5880612,0.03540263,0.0012781266
7.1224899292,1.6138961,0.035464745,0
7.1527299881,1.6200998,0.03577965,0.009649221
7.1829800606,1.6313756,0.036639407,0.0038928213
7.2132201195,1.6479056,0.038599227,0.008576623
7.2434601784,1.6469743,0.040499125,0.01732696
7.2737002373,1.6430871,0.042258643,0.008473536
7.3039398193,1.6420847,0.04367502,0.010694507
7.3341898918,1.6359986,0.044216808,0.020200118
7.3644299507,1.6470455,0.044488486,0.011175901
7.3946700096,1.6688371,0.0450067,0.0012069481
7.4249100685,1.6603674,0.0450428,0.0018523632
7.4551501274,1.6798044,0.04534043,0.012079277
7.4854001999,1.6523664,0.04571865,0.036834836
7.5761198997,1.6304435,0.029497288,0.007656904
7.6366000175,1.6441904,0.029331084,0.022625916
7.6970901489,1.6544129,0.028381057,0.023169646
7.7575697899,1.6818348,0.027767774,0.006780197
7.8180499077,1.6979083,0.027514443,0
7.8785400391,1.6965371,0.02770512,0.016966945
7.9390201569,1.6884674,0.026951091,0.018285539
7.9995098114,1.6900604,0.02704227,0
8.0599899292,1.7115284,0.026629759,0
8.120470047,1.731452,0.026466317,0
8.1809597015,1.7665554,0.026674641,0.008190389
8.2414398193,1.766136,0.026586967,0.013438013
8.3019199371,1.7593062,0.02649635,0.004942298
8.3624095917,1.755988,0.025131444,0.012596228
8.4228897095,1.7651144,0.025024263,0
8.4833698273,1.7585043,0.024973443,0
8.5438604355,1.7433535,0.025339853,0
8.6043395996,1.7278835,0.025176864,0
8.6648302078,1.6899772,0.024506193,0
8.7253103256,1.6550722,0.02403138,0
8.7857904434,1.6044723,0.023282869,0
8.846280098,1.502309,0.0225383,0
8.9067602158,1.3721663,0.021525266,0
8.9672403336,1.2271119,0.020511445,0
9.0277299881,1.0604045,0.01904442,0
9.0882101059,0.9284607,0.017624881,0
9.1486902237,0.8333329,0.016556215,0
9.2091798782,0.75179917,0.015655966,0
9.269659996,0.69538844,0.015131265,0
9.3301496506,0.64609945,0.0146636,0
9.3906297684,0.62247187,0.014559514,0
9.4511098862,0.60752577,0.0144738965,0
9.5115995407,0.59542114,0.014297334,0
9.5720796585,0.57587093,0.013964468,0
9.6325597763,0.5653534,0.013423723,0
9.6930503845,0.54344225,0.013216329,0
9.7535295486,0.5274742,0.012871251,0
9.8140096664,0.51025903,0.012785492,0.008466543
9.8745002747,0.51424944,0.012864916,0.004645728
9.9349803925,0.53176016,0.013125978,0
9.995470047,0.5549059,0.013404166,0
10.0559501648,0.5734012,0.013560378,0
10.1164302826,0.5785129,0.013481013,0
10.1769199371,0.59269345,0.013617906,0
10.2374000549,0.6188099,0.014029902,0.003000632
10.2978801727,0.6403686,0.014452742,0.0024948898
10.3583698273,0.64503616,0.014737328,0.0045587695
10.4188499451,0.6455643,0.014918066,0.0050766086
10.4793300629,0.6679681,0.01528702,0.004123558
10.5398197174,0.6771883,0.01549806,0.006182414
10.6002998352,0.6936724,0.015641924,0
10.6607904434,0.6988049,0.015711892,0
10.7212696075,0.7314238,0.016010616,0
10.7817497253,0.75396067,0.016478922,0.003435557
10.8422403336,0.76523,0.016825499,0.014787192
10.9027204514,0.78583395,0.017253062,0.011033897
10.9631996155,0.8049189,0.017558608,0
11.0236902237,0.810987,0.017702058,0
11.0841703415,0.81856036,0.017873999,0.0003602467
11.1446504593,0.8353613,0.018148316,0.009819806
