#IRAS-17367-2722_flux_calibrated_x IRAS-17367-2722_flux_calibrated_y
7.308509866120467713e+00,4.088147904224987528e+00
7.317514383704093461e+00,2.632825275725730663e+00
7.326514445976506806e+00,3.582063111371966979e+00
7.335510052937706860e+00,3.456107500340160676e+00
7.344501204587695398e+00,3.527990420442498554e+00
7.353487900926471532e+00,3.953992934573503426e+00
7.362470141954034375e+00,3.548621778710919106e+00
7.371447927670385702e+00,4.997093805080741191e+00
7.380421258075524626e+00,5.004165321928732979e+00
7.389390133169451147e+00,5.237016671243937438e+00
7.398354552952164376e+00,5.640458145585687255e+00
7.407314517423666089e+00,4.390432802016504432e+00
7.416270026583955399e+00,4.831488769413629036e+00
7.425221080433032306e+00,4.816363316560025254e+00
7.434167678970895921e+00,4.115025784127440467e+00
7.443109822197548020e+00,3.960430433063892863e+00
7.452047510112986828e+00,4.147526482036671069e+00
7.460980742717214120e+00,4.446714010686788399e+00
7.469909520010229009e+00,4.676032809590273231e+00
7.478833841992031495e+00,4.694256123667394753e+00
7.487753708662620689e+00,4.729637703979726382e+00
7.496669120021998367e+00,4.952187638945592774e+00
7.505580076070162754e+00,4.669563837593780242e+00
7.514486576807115625e+00,5.180180812964708892e+00
7.523388622232856093e+00,5.301541692623701785e+00
7.532286212347383270e+00,5.748976682067870492e+00
7.541179347150699819e+00,5.689378210635814170e+00
7.550068026642802188e+00,5.503758525726263784e+00
7.558952250823693042e+00,4.956356814242018238e+00
7.567832019693370604e+00,4.803754892173762947e+00
7.576707333251837539e+00,4.583773220113321223e+00
7.585578191499090295e+00,4.821131166900796572e+00
7.594444594435131535e+00,4.780826779444012686e+00
7.603306542059959483e+00,4.898606050971378245e+00
7.612164034373575916e+00,4.999051067499725498e+00
7.621017071375979057e+00,4.937591751248300298e+00
7.629865653067171571e+00,5.320465099410164100e+00
7.638709779447149906e+00,5.274766460151729675e+00
7.647549450515916725e+00,5.514236931445388734e+00
7.656384666273471140e+00,5.810444390578532570e+00
7.665215426719813152e+00,6.005889666996023557e+00
7.674041731854941872e+00,5.870404279291921767e+00
7.682863581678859077e+00,5.387493448920037231e+00
7.691680976191562991e+00,5.045356649991484588e+00
7.700493915393055389e+00,4.632369980686433131e+00
7.709302399283335383e+00,4.583428620392679953e+00
7.718106427862402974e+00,4.467942263786151003e+00
7.726906001130257273e+00,4.390842498428995100e+00
7.735701119086900057e+00,4.226708502267341849e+00
7.744491781732330438e+00,4.749995565272576492e+00
7.753277989066548415e+00,5.168605248291049392e+00
7.762059741089553988e+00,5.261625038504639029e+00
7.770837037801347158e+00,5.119228159428320879e+00
7.779609879201927924e+00,5.849992844335093700e+00
7.788378265291294511e+00,5.398578044902037298e+00
7.797142196069450470e+00,4.815005446649807119e+00
7.805901671536394915e+00,5.268087437256918193e+00
7.814656691692125179e+00,5.376614626846511591e+00
7.823407256536643040e+00,5.625139506154382296e+00
7.832153366069949385e+00,5.501087658050908935e+00
7.840895020292044215e+00,5.789588621778285038e+00
7.849632219202925754e+00,6.134773738080000705e+00
7.858364962802594000e+00,6.047947892025911543e+00
7.867093251091050732e+00,6.434235644664052955e+00
7.875817084068294172e+00,6.260098954960393591e+00
7.884536461734326096e+00,6.359177419217916238e+00
7.893251384089145617e+00,6.374834932706225921e+00
7.901961851132752734e+00,6.734232174259303427e+00
7.910667862865146560e+00,6.642684077060151182e+00
7.919369419286329759e+00,6.086387352661744465e+00
7.928066520396298777e+00,5.847997833911471766e+00
7.936759166195057169e+00,5.854356063396945586e+00
7.945447356682601381e+00,5.578897216093420930e+00
7.954131091858933189e+00,5.245537567994890793e+00
7.962810371724052594e+00,5.291133951477019259e+00
7.971485196277961371e+00,5.184922850630198532e+00
7.980155565520656857e+00,5.086687166693945272e+00
7.988821479452139052e+00,5.193181786409384770e+00
7.997482938072408842e+00,5.521006854515270845e+00
8.006139941381468006e+00,5.633350696746843411e+00
8.014792489379313878e+00,5.699896989561853644e+00
8.023440582065946458e+00,5.733480224866975838e+00
8.032084219441367523e+00,5.792533690020490234e+00
8.040723401505575296e+00,5.883929745278809520e+00
8.049358128258571554e+00,5.981660401274225158e+00
8.057988399700354520e+00,5.968747094258519681e+00
8.066614215830927748e+00,5.816247541952083822e+00
8.075235576650285907e+00,5.912687377991585613e+00
8.083852482158432551e+00,5.704760290938036604e+00
8.092464932355365903e+00,5.757010756538064378e+00
8.101072927241087740e+00,5.523423660630051302e+00
8.109676466815598062e+00,5.640133615143954060e+00
8.118275551078895091e+00,5.448611171455897129e+00
8.126870180030978830e+00,5.401880270647848370e+00
8.135460353671851053e+00,5.307458062042537783e+00
8.144046072001509984e+00,5.446333568434356565e+00
8.152627335019957400e+00,5.488167787868897030e+00
8.161204142727193300e+00,5.607571479993634256e+00
8.169776495123214133e+00,5.631893038260328943e+00
8.178344392208025226e+00,5.718790087832862135e+00
8.186907833981621252e+00,5.507884099530897970e+00
8.195466820444007539e+00,5.481597048655987514e+00
8.204021351595180533e+00,5.381802129237915899e+00
8.212571427435140237e+00,5.428349136751307924e+00
8.221117047963888425e+00,5.322492524014300841e+00
8.229658213181425097e+00,5.257166804919798153e+00
8.238194923087748478e+00,5.208853593403643067e+00
8.246727177682858567e+00,5.313399467989113667e+00
8.255254976966757141e+00,5.268261379979392700e+00
8.263778320939442423e+00,5.265984491716202420e+00
8.272297209600917967e+00,5.238116406755954024e+00
8.280811642951176665e+00,5.248199966567020702e+00
8.289321620990225625e+00,5.214790522294618036e+00
8.297827143718063070e+00,5.276037809676535240e+00
8.306328211134687223e+00,5.213438231186498406e+00
8.314824823240098084e+00,5.210439390954311634e+00
8.323316980034297430e+00,5.251988595581687846e+00
8.331804681517285260e+00,5.244099701184321560e+00
8.340287927689059799e+00,5.198836298084328789e+00
8.348766718549621046e+00,5.188202328787914652e+00
8.357241054098970778e+00,5.168366069445932354e+00
8.365710934337108995e+00,5.208369438614239399e+00
8.374176359264032143e+00,5.196137503128879231e+00
8.382637328879745553e+00,5.160353167240264050e+00
8.391093843184243894e+00,5.185733401304609025e+00
8.399545902177532497e+00,5.092087877485423242e+00
8.407993505859606032e+00,5.142800544231045379e+00
8.416436654230469827e+00,5.078485810520869670e+00
8.424875347290120331e+00,5.131718450995885306e+00
8.433309585038559320e+00,5.067511639120081846e+00
8.441739367475783240e+00,5.124241276363152409e+00
8.450164694601797422e+00,5.034745595068446988e+00
8.458585566416598311e+00,5.022825350441111780e+00
8.467001982920185910e+00,4.849279834480779705e+00
8.475413944112563769e+00,4.930260177555710221e+00
8.483821449993726560e+00,4.881196605452996273e+00
8.492224500563676060e+00,4.939655383410714862e+00
8.500623095822415820e+00,4.896614007923123957e+00
8.509017235769940513e+00,4.873298709000091655e+00
8.517406920406255466e+00,4.858002328381845203e+00
8.525792149731357128e+00,4.843481659594242039e+00
8.534172923745247274e+00,4.876853177793324612e+00
8.542549242447924129e+00,4.783571935023047672e+00
8.550921105839387693e+00,4.828443016906391883e+00
8.559288513919639740e+00,4.807964931219392390e+00
8.567651466688678497e+00,4.764110396260015534e+00
8.576009964146505737e+00,4.720038066112034691e+00
8.584364006293121463e+00,4.701882691096551881e+00
8.592713593128523897e+00,4.691013290890614584e+00
8.601058724652713039e+00,4.738332513024658077e+00
8.609399400865690666e+00,4.731005143748809871e+00
8.617735621767455001e+00,4.596300890524175564e+00
8.626067387358007821e+00,4.579911737813552541e+00
8.634394697637349125e+00,4.549459554525316918e+00
8.642717552605477138e+00,4.531165060168889980e+00
8.651035952262393636e+00,4.527707286134715403e+00
8.659349896608095065e+00,4.518107335733375862e+00
8.667659385642584979e+00,4.490376482660721535e+00
8.675964419365863378e+00,4.536387128470032337e+00
8.684264997777930262e+00,4.370202094345795985e+00
8.692561120878783854e+00,4.374051703223821086e+00
