WAVE,FLUX,ERR,ERRSYS
18.6418991089,2.550674,0.021909883,0.132901
18.7265796661,2.55742,0.022130297,0.12691386
18.8112602234,2.5781689,0.02196586,0.050805405
18.8959407806,2.6117692,0.022486553,0
18.9806098938,2.6206,0.02279907,0.035901338
19.065290451,2.6882114,0.023543496,0.09144354
19.149969101,2.7971976,0.025268558,0.073696785
19.2346401215,2.7057352,0.02616664,0
19.3193206787,2.7938378,0.027667817,0
19.4039993286,2.7164593,0.028116303,0
19.4886703491,2.7698298,0.028769791,0
19.5733509064,2.8665059,0.030267851,0.11050545
19.6580295563,2.8592231,0.031192541,0.1506317
19.7427005768,2.9450188,0.032482382,0.031578295
19.8273792267,3.0149913,0.033663556,0
19.9120597839,2.9856808,0.03363605,0
19.9967308044,2.9731205,0.033496417,0
20.0814094543,2.9807827,0.0334103,0
20.1660900116,3.0925314,0.034135573,0
20.2507705688,2.9505532,0.032677706,0
20.335439682,2.9039948,0.03218769,0.016228758
20.4201202393,3.0067334,0.03215443,0.16106255
20.5048007965,2.96611,0.03214243,0.15634894
20.5894699097,2.0809567,0.02400662,0.33518004
20.7588291168,3.1864867,0.03240627,0.1594677
20.9281806946,2.7922275,0.027895551,0
21.097530365,2.8071127,0.023683852,0.039682865
21.2668895721,3.215767,0.027501712,0.039682865
21.4362392426,3.0133846,0.026885465,0.1713121
21.6056003571,2.9959407,0.023414169,0.1713121
21.7749500275,3.32164,0.025065012,0
21.9442996979,3.1357622,0.026486771,0.24277377
22.1136608124,3.0887234,0.024709016,0.24277377
22.2830104828,3.4312441,0.023758281,0
22.4523601532,3.4228318,0.02352167,0
22.6217193604,3.1493723,0.023944804,0.19205546
22.7910709381,3.3209546,0.023358945,0.01497674
22.9604301453,3.3566282,0.02130514,0
23.1297798157,3.4302893,0.020816093,0
23.2991294861,3.34518,0.021609085,0.0013078771
23.4684906006,3.2734764,0.022463128,0.002819534
23.637840271,3.3094203,0.0219421,0.0017643501
23.8071899414,3.2693403,0.019835241,0.002871117
23.9765491486,3.2869341,0.019027783,0.0047897943
24.1459007263,3.262428,0.019872643,0.012166395
24.3152599335,3.3019774,0.02126544,0.04134737
24.4846096039,3.3412974,0.018677719,0
24.6539592743,3.4111204,0.020128543,0.0005483324
24.8233203888,3.4228337,0.020422049,0.03668523
24.9926700592,3.3593931,0.022008715,0.002868928
25.1620197296,3.3132906,0.022664726,0
25.3313808441,3.3031144,0.020584906,0.09989071
25.5007305145,3.3127227,0.020618642,0.021219656
25.6700897217,3.4062495,0.020460378,0.09989071
25.8394393921,3.4330022,0.021663766,0.09989071
26.0087890625,3.5294595,0.02237808,0
26.178150177,3.3570426,0.021476667,0.121004805
26.3474998474,3.3209045,0.020609207,0.12858272
26.5168495178,3.3156226,0.020043097,0.12858272
26.6862106323,3.390519,0.020781765,0.12858272
26.8555603027,3.4894917,0.022180907,0.12308019
27.0249195099,3.5385938,0.023221029,0.056834802
27.1942691803,3.4900696,0.023635123,0.062443115
27.3636207581,3.56947,0.022980565,0.13140191
27.5329799652,3.574519,0.02211541,0.08234151
27.7023296356,3.594648,0.02185724,0
27.871679306,3.5914392,0.022944616,0.007926189
28.0410404205,3.5347888,0.024220593,0.05447643
28.2103900909,3.6077838,0.024877978,0
28.3797492981,3.5489986,0.02628388,0
28.5491008759,3.5404594,0.024932295,0.086984634
28.7184505463,3.5347507,0.02342688,0
28.8878097534,3.5215218,0.023528524,0
29.0571594238,3.495309,0.024687938,0
29.2265090942,3.4563463,0.027121702,0
29.3958702087,3.4386392,0.02722743,0
29.5652198792,3.3677232,0.0271861,0
29.7345790863,3.450483,0.027486775,0
29.9039306641,3.391819,0.026495976,0.014781984
30.0732803345,3.3669581,0.025516165,0.015507861
30.2426395416,3.357982,0.025600696,0.010438438
30.411989212,3.336922,0.02661812,0.01979968
30.5813407898,3.3133185,0.028218163,0.0061955983
30.7506999969,3.3633618,0.030196575,0.023991523
30.9200496674,3.4540186,0.029523563,0
31.0894107819,3.5231085,0.033151954,5.3149517E-005
31.2587604523,3.4301705,0.03222995,0.09936786
31.4281101227,3.3144426,0.030268412,0.000264287
31.5974693298,3.5059865,0.033089086,0
31.7668209076,3.3927963,0.033524387,0
31.936170578,3.4281335,0.035160348,0
32.1055297852,3.4864268,0.037346784,0.046751983
32.2748794556,3.6019125,0.039996933,0.027700156
32.4442405701,3.619787,0.03984657,0
32.6135902405,3.5918841,0.042270575,0.017307686
32.7829399109,3.5447648,0.04131743,0.024441749
32.9523010254,3.674797,0.042478018,0.011489228
33.1216506958,3.7396772,0.043883245,0.037682075
33.2910003662,3.932136,0.04761252,0.028822798
33.4603614807,3.9369352,0.050689828,0
33.6297111511,4.082548,0.05614428,0
33.7990684509,3.9751453,0.057427455,0
33.9684181213,3.9456131,0.056691684,0
34.1377716064,3.6918228,0.059536226,0.04128076
34.3071289063,3.6208384,0.058977652,0.052059412
34.4764785767,3.534954,0.058205236,0.018456887
34.6458282471,3.3675427,0.055663206,0.029586233
34.8151893616,3.4929578,0.059589013,0.026580632
34.984539032,3.50493,0.05994152,0.06196644
35.1539001465,3.4518397,0.06335095,0.106514096
35.3232498169,3.4705145,0.06645867,0.009954354
35.4925994873,3.5723789,0.07368064,0
35.6619606018,3.588189,0.07743435,0
35.8313102722,3.4792025,0.08495646,0
36.0006599426,3.22851,0.0894822,0.012794124
36.1700210571,3.4540827,0.092923805,0.013005136
36.3393707275,3.2985733,0.09058348,0.0025430843
36.508731842,3.3893273,0.09589156,0.09174018
36.6780815125,3.2333002,0.095495775,0.04815191
36.8474311829,3.1988888,0.09761174,0.049185902
37.0167884827,3.1372387,0.10041645,0.05228551
37.1861381531,3.4056559,0.11645188,0.031235164
37.3554916382,3.159773,0.111823745,0.07069874
