WAVE,FLUX,ERR,ERRSYS
9.5115995407,1.3237877,0.021207629,0
9.5720796585,1.2992694,0.020504665,0
9.6325597763,1.2419828,0.019738246,0.026991487
9.6930503845,1.1888713,0.018637657,0.0060691237
9.7535295486,1.2101351,0.018446079,0.0003206036
9.8140096664,1.1399913,0.018281136,0
9.8745002747,1.1604396,0.01860498,0.023015864
9.9349803925,1.2300172,0.019836796,0.011445154
9.995470047,1.2894205,0.0202471,0
10.0559501648,1.2971443,0.019820882,0
10.1164302826,1.305271,0.019773353,0
10.1769199371,1.3503838,0.020150194,0
10.2374000549,1.3834934,0.020457951,0
10.2978801727,1.4090914,0.021007597,0
10.3583698273,1.4278979,0.021468425,0
10.4188499451,1.4640788,0.021865299,0.018902343
10.4793300629,1.4973727,0.022351982,0.018315364
10.5398197174,1.5314196,0.022738988,0
10.6002998352,1.566059,0.022856085,0.017759668
10.6607904434,1.58255,0.023008062,0.042516135
10.7212696075,1.6238252,0.023472527,0.027679719
10.7817497253,1.6873221,0.023997687,0
10.8422403336,1.7247127,0.024497885,0
10.9027204514,1.7693512,0.025184294,0
10.9631996155,1.8168213,0.025729004,0
11.0236902237,1.8466254,0.026013885,0
11.0841703415,1.8850589,0.026514709,0
11.1446504593,1.925438,0.02675097,0
11.2051401138,2.0070605,0.027087757,0.0017433444
11.2656202316,2.0939841,0.027817767,0.049803138
11.3261098862,2.2325745,0.02864417,0
11.386590004,2.3953128,0.02963305,0
11.4470701218,2.6364238,0.03140085,0
11.5075597763,2.886689,0.033281066,0
11.5680398941,3.0485706,0.03452176,0.08167243
11.6285200119,3.1573443,0.03534451,0.09719491
11.6890096664,3.331032,0.036610782,0
11.7494897842,3.4903672,0.037547126,0
11.809969902,3.5503027,0.037605077,0
11.8704595566,3.6380987,0.03750931,0.08919573
11.9309396744,3.8865805,0.039056335,0.08919573
11.9914302826,4.134437,0.04051798,0.08919573
12.0519104004,4.2829247,0.041875158,0.08919573
12.1123895645,4.4681168,0.043189075,0.08919573
12.1728801727,4.6175447,0.04460365,0.10378056
12.2333602905,4.731741,0.045552216,0.10560036
12.2938404083,4.846778,0.04634191,0.13521051
12.3543300629,4.905068,0.047170386,0.031902313
12.4148101807,5.0283446,0.047737747,0
12.4752902985,5.069416,0.047759164,0
12.535779953,5.1612644,0.048178624,0
12.5962600708,5.2508035,0.048625965,0
12.6567497253,5.3211718,0.049216025,0.04655795
12.7172298431,5.32609,0.049703084,0.035917558
12.7777099609,5.3779645,0.04973427,0.04038654
12.8381996155,5.37946,0.049973026,0.07919264
12.8986797333,5.3989677,0.050791908,0.07919264
12.9591598511,5.3962536,0.051419165,0.047811776
13.0196504593,5.476343,0.05238042,0
13.0801296234,5.4341507,0.052817885,0
13.1406097412,5.470714,0.053541686,0
13.2011003494,5.4754214,0.05424586,0.0069803335
13.2615804672,5.497037,0.054972857,0.022618148
13.3220596313,5.497463,0.05516512,0.0077922996
13.3825502396,5.5010023,0.055935387,0.040118005
13.4430303574,5.5133977,0.056264237,0.004519325
13.5035200119,5.4780145,0.05658402,0.045881435
13.5640001297,5.483313,0.056748435,0
13.6244802475,5.5546293,0.05766244,0
13.684969902,5.5586677,0.05822077,0
13.7454500198,5.519668,0.05892859,0.0033781992
13.8059301376,5.538273,0.059965774,0.013566971
13.8664197922,5.5669265,0.061038453,0
13.92689991,5.579905,0.06208632,0
13.9873800278,5.6126127,0.06345556,0.013566971
