WAVE,FLUX,ERR,ERRSYS
18.7265796661,4.4333534,0.028438393,0
18.8112602234,4.4685903,0.028472677,0
18.8959407806,4.6064625,0.029334715,0
18.9806098938,4.5111284,0.028982513,0
19.065290451,4.6245356,0.030250918,0
19.149969101,4.64965,0.031904213,0
19.2346401215,4.6383963,0.033157896,0.008368441
19.3193206787,4.758133,0.034878492,0.089025974
19.4039993286,4.7175016,0.035984732,0
19.4886703491,4.8162856,0.036733508,0
19.5733509064,4.9014764,0.03832799,0
19.6580295563,4.847216,0.03922208,0.07845514
19.7427005768,4.9770765,0.041078284,0.1029915
19.8273792267,5.179355,0.04249009,0.109894864
19.9120597839,5.3754044,0.043255605,0.044697873
19.9967308044,5.4419894,0.0434453,0
20.0814094543,5.5508914,0.043764487,0
20.1660900116,5.58357,0.043910947,0
20.2507705688,5.6255527,0.043705903,0
20.335439682,5.6253657,0.043567926,0
20.4201202393,5.7157474,0.04394148,4.571062E-005
20.5048007965,5.7426243,0.044072077,0.09382105
20.5894699097,5.535234,0.037727397,0
20.7588291168,5.67712,0.04334527,0.07693434
20.9281806946,5.7507057,0.037287395,0.05605936
21.097530365,5.8112407,0.034020174,0.060658455
21.2668895721,5.903737,0.03854662,0
21.4362392426,5.9988093,0.036081534,0.08538866
21.6056003571,6.0176563,0.03184036,0.08538866
21.7749500275,6.126536,0.034982275,0
21.9442996979,6.2836,0.03781723,0
22.1136608124,6.3685927,0.0332944,0.14379072
22.2830104828,6.6445704,0.032032087,0
22.4523601532,6.477225,0.03365697,0.14379072
22.6217193604,6.5102797,0.035176806,0.114219666
22.7910709381,6.5600176,0.03169062,0.008466691
22.9604301453,6.5671144,0.02889784,0.080389045
23.1297798157,6.6318665,0.029960677,0.09625435
23.2991294861,6.6464095,0.032433115,0.09625435
23.4684906006,6.6909084,0.03299812,0.0931728
23.637840271,6.728768,0.031040682,0.06741137
23.8071899414,6.88917,0.029783577,0.0266091
23.9765491486,6.9402013,0.029877044,0.0019035297
24.1459007263,6.894199,0.030969039,0.000698005
24.3152599335,7.1272078,0.032673974,0.0028262138
24.4846096039,7.3870907,0.031829264,0.0028262138
24.6539592743,7.2761264,0.030602442,0.0027799783
24.8233203888,7.14612,0.031476263,0
24.9926700592,7.409541,0.033088222,0
25.1620197296,7.4627833,0.034218304,0
25.3313808441,7.5058312,0.034417197,0
25.5007305145,7.5098057,0.034184303,0
25.6700897217,7.6583467,0.034233857,0.0393939
25.8394393921,7.6475024,0.03521811,0
26.0087890625,7.833576,0.036067095,0.0393939
26.178150177,7.7894297,0.03533032,0.0022400133
26.3474998474,7.9096017,0.038340222,0
26.5168495178,7.8910217,0.037589192,0.040556543
26.6862106323,7.898055,0.03519368,0.016337272
26.8555603027,7.9230957,0.036139317,0
27.0249195099,7.893517,0.03679592,0
27.1942691803,8.025734,0.037235126,0
27.3636207581,8.122123,0.03661584,0.008764571
27.5329799652,8.099661,0.036001172,0.019004915
27.7023296356,8.050311,0.036011707,0.0055524716
27.871679306,8.186358,0.037742943,0
28.0410404205,8.150625,0.03952313,0
28.2103900909,8.380411,0.041712794,0
28.3797492981,8.089857,0.039290044,0.106440544
28.5491008759,8.139193,0.037879627,0.106440544
28.7184505463,8.214781,0.036840614,0
28.8878097534,8.168384,0.03706046,0
29.0571594238,8.080796,0.03867878,0
29.2265090942,8.078929,0.04048377,0.07915929
29.3958702087,8.168626,0.042122502,0.021849044
29.5652198792,8.078178,0.041531272,0
29.7345790863,8.281216,0.041677717,0.0376967
29.9039306641,8.255131,0.040534645,0.062262535
30.0732803345,8.200958,0.039743233,0.034318402
30.2426395416,8.120963,0.040204793,0
30.411989212,8.082536,0.04201738,0.010121158
30.5813407898,8.059549,0.044283148,0.037242677
30.7506999969,8.14538,0.046737075,0.040948115
30.9200496674,8.059317,0.04689413,0.0035186862
31.0894107819,8.112284,0.04822421,0.04794863
31.2587604523,8.176514,0.046159793,0.0033221997
31.4281101227,8.138456,0.04570018,0.04790003
31.5974693298,8.1541395,0.050526094,0.0090921745
31.7668209076,8.151784,0.050579213,0.03666152
31.936170578,8.299306,0.053129926,0.010707188
32.1055297852,8.31385,0.054616217,0.03109577
32.2748794556,8.368493,0.05913376,0.05738765
32.4442405701,8.413369,0.06091825,0.031736568
32.6135902405,8.517032,0.059202023,0.02974915
32.7829399109,8.562545,0.0618411,0.061141968
32.9523010254,8.613378,0.062269274,0.06270679
33.1216506958,8.595736,0.06338092,0.065252535
33.2910003662,8.735145,0.06725152,0.07030284
33.4603614807,8.631474,0.07116272,0.11310105
33.6297111511,9.015009,0.07995016,0.0015340886
33.7990684509,9.203555,0.082328066,0.26757863
33.9684181213,8.894741,0.082238846,0.036569178
34.1377716064,8.719098,0.08732402,0.19587931
34.3071289063,8.610436,0.08631838,0.24702454
34.4764785767,8.478915,0.08536884,0.08758929
34.6458282471,8.077452,0.08128237,0.077099055
34.8151893616,8.294305,0.08648412,0.12609904
34.984539032,8.08553,0.08566771,0.06868011
35.1539001465,8.1750345,0.091027744,0
35.3232498169,7.8934746,0.09377861,0.03937738
35.4925994873,8.259726,0.104291156,0.16343355
35.6619606018,8.218431,0.10939098,0.1655555
35.8313102722,7.884686,0.11944342,0.195961
36.0006599426,7.8319297,0.12616971,0.0048606843
36.1700210571,8.010005,0.1287365,0.14556754
36.3393707275,7.7400136,0.12539452,0.048874937
36.508731842,7.6391354,0.1306814,0.1988418
36.6780815125,7.660121,0.13288367,0.11444153
36.8474311829,7.7134886,0.13824466,0.13228759
37.0167884827,7.472292,0.14229883,0.13036707
37.1861381531,8.106425,0.16637835,0.07770496
37.3554916382,7.65717,0.15881257,0.1762724
