#IRAS-17292-2727_flux_calibrated_x IRAS-17292-2727_flux_calibrated_y
7.308509866120467713e+00,7.413278622521602301e+00
7.317514383704093461e+00,6.248884148468555999e+00
7.326514445976506806e+00,5.300767920539697364e+00
7.335510052937706860e+00,5.764169051057272952e+00
7.344501204587695398e+00,6.769854643636366909e+00
7.353487900926471532e+00,8.437428122519083473e+00
7.362470141954034375e+00,8.891142070623637039e+00
7.371447927670385702e+00,1.142592776245135511e+01
7.380421258075524626e+00,1.133526065272376115e+01
7.389390133169451147e+00,1.194783560536519573e+01
7.398354552952164376e+00,1.287548452766356633e+01
7.407314517423666089e+00,8.834884266425126143e+00
7.416270026583955399e+00,1.052794338022709297e+01
7.425221080433032306e+00,1.027638130731986088e+01
7.434167678970895921e+00,9.144984584322029875e+00
7.443109822197548020e+00,8.523503391001675311e+00
7.452047510112986828e+00,8.581900010646863919e+00
7.460980742717214120e+00,8.969234271914574563e+00
7.469909520010229009e+00,9.676693939500172092e+00
7.478833841992031495e+00,1.033352693107892684e+01
7.487753708662620689e+00,1.097669651368792998e+01
7.496669120021998367e+00,1.130679746812240971e+01
7.505580076070162754e+00,1.139474002608476511e+01
7.514486576807115625e+00,1.237880687324721407e+01
7.523388622232856093e+00,1.249024305695123616e+01
7.532286212347383270e+00,1.339090737580893986e+01
7.541179347150699819e+00,1.360226646961919172e+01
7.550068026642802188e+00,1.341599413091186221e+01
7.558952250823693042e+00,1.207162147754918102e+01
7.567832019693370604e+00,1.177691415299461575e+01
7.576707333251837539e+00,1.088660426252125291e+01
7.585578191499090295e+00,1.127098381224900692e+01
7.594444594435131535e+00,1.155496495844599281e+01
7.603306542059959483e+00,1.239381585996161839e+01
7.612164034373575916e+00,1.296114316387897070e+01
7.621017071375979057e+00,1.327148514703574556e+01
7.629865653067171571e+00,1.452760124661992513e+01
7.638709779447149906e+00,1.444233084939846279e+01
7.647549450515916725e+00,1.477303304181651278e+01
7.656384666273471140e+00,1.523236964579523978e+01
7.665215426719813152e+00,1.564100695049128653e+01
7.674041731854941872e+00,1.498388743034818127e+01
7.682863581678859077e+00,1.360835222226685381e+01
7.691680976191562991e+00,1.250192612686029747e+01
7.700493915393055389e+00,1.148343051188062169e+01
7.709302399283335383e+00,1.102028001799999934e+01
7.718106427862402974e+00,1.091622677051135604e+01
7.726906001130257273e+00,1.094156937116717287e+01
7.735701119086900057e+00,1.062772943117695945e+01
7.744491781732330438e+00,1.127349570149720037e+01
7.753277989066548415e+00,1.190538906219884652e+01
7.762059741089553988e+00,1.176678931087077906e+01
7.770837037801347158e+00,1.077638691395734938e+01
7.779609879201927924e+00,1.215959815336064409e+01
7.788378265291294511e+00,1.140090866977894635e+01
7.797142196069450470e+00,1.085640098362565809e+01
7.805901671536394915e+00,1.162726174714993732e+01
7.814656691692125179e+00,1.199351695878837454e+01
7.823407256536643040e+00,1.259001224509862560e+01
7.832153366069949385e+00,1.259267025008181307e+01
7.840895020292044215e+00,1.353287863116934275e+01
7.849632219202925754e+00,1.403347816968172523e+01
7.858364962802594000e+00,1.376306160966368175e+01
7.867093251091050732e+00,1.482143772438345763e+01
7.875817084068294172e+00,1.470722857949300888e+01
7.884536461734326096e+00,1.469008154353519124e+01
7.893251384089145617e+00,1.574855674503379888e+01
7.901961851132752734e+00,1.600518874212414389e+01
7.910667862865146560e+00,1.612315706248805824e+01
7.919369419286329759e+00,1.449816577880434565e+01
7.928066520396298777e+00,1.405564558699339983e+01
7.936759166195057169e+00,1.347581651145570980e+01
7.945447356682601381e+00,1.294706009353591192e+01
7.954131091858933189e+00,1.200181437619868774e+01
7.962810371724052594e+00,1.240594951911957722e+01
7.971485196277961371e+00,1.221984526861997722e+01
7.980155565520656857e+00,1.197466169434556882e+01
7.988821479452139052e+00,1.216115052889292159e+01
7.997482938072408842e+00,1.280430323987249963e+01
8.006139941381468006e+00,1.338980831185734921e+01
8.014792489379313878e+00,1.392834831292696585e+01
8.023440582065946458e+00,1.455976815664394763e+01
8.032084219441367523e+00,1.501979668402901069e+01
8.040723401505575296e+00,1.539435964323325834e+01
8.049358128258571554e+00,1.586066354646020926e+01
8.057988399700354520e+00,1.603903949250335614e+01
8.066614215830927748e+00,1.569104405786032785e+01
8.075235576650285907e+00,1.604640151897089595e+01
8.083852482158432551e+00,1.555427247775111965e+01
8.092464932355365903e+00,1.571400373069112888e+01
8.101072927241087740e+00,1.510675001543091156e+01
8.109676466815598062e+00,1.532941806354171810e+01
8.118275551078895091e+00,1.506328048146531806e+01
8.126870180030978830e+00,1.511358369675318514e+01
8.135460353671851053e+00,1.498700930438044132e+01
8.144046072001509984e+00,1.566821749179174894e+01
8.152627335019957400e+00,1.583745052910495055e+01
